id,normalized_total_spent_last_24_hours,normalized_merchant_fraud_risk,normalized_time_since_last_transaction,normalized_average_transaction,normalized_days_till_expiration,normalized_transaction_time,normalized_change_in_merchant_sales,Amount,Class
4968,-1.466946551,0.080375676,0.82846161,-0.791224995,-0.035885776,2.451134737,0.495980708,253.53,0
4969,1.146593557,-0.353208346,0.834120226,0.708139103,-0.749013999,0.189675738,-0.593212496,57.5,0
4970,-1.290563657,1.095657082,-0.488086921,0.512208165,1.677587767,-0.724038568,1.719507082,127.87,0
4971,1.233765778,-0.724570652,0.736458091,-0.589048412,-1.292983193,-0.676550065,-0.711119502,60,0
4972,-0.4991697,-0.787202141,0.148299984,-3.397343042,0.346397978,4.238746576,-0.635276116,160,0
4973,-1.15105208,1.552388088,1.195301099,2.353836424,0.637443123,2.269085443,-0.331598358,1.84,0
4974,0.071014471,-0.124797629,-2.067549476,-2.723278718,0.139207776,-2.099086462,0.660456283,38.89,0
4975,-0.18954311,0.518758482,0.389200966,-1.797018739,0.123393903,-1.526198834,0.955936202,15,0
4976,1.515511973,-1.027278819,0.061090846,-1.561875017,-0.940890598,-0.070892413,-0.969705662,24,0
4977,1.844473084,-0.509048608,-1.129401647,0.527339128,-0.292880889,-0.255798684,-0.506645138,99.99,0
4978,2.00253796,-0.089469205,-1.934330041,0.153272223,0.49627655,-0.849807406,0.4354224,29.99,0
4979,-1.096849888,0.85647789,1.47013444,-0.015693768,-0.051853253,0.375961754,0.114671615,19.72,0
4980,-0.241835818,1.274411683,-0.771415117,-0.495454663,0.706277714,-0.876121547,0.672286604,10.99,0
4981,-0.627571854,-0.086263339,-0.089316164,-2.385443456,-0.370981211,0.429404969,0.093736649,131.7,0
4982,-1.208321939,0.014717978,-0.60801707,-3.06491019,0.683169988,-0.324460307,1.204353153,146.55,0
4983,2.200522116,-0.556405585,-1.298299071,-0.834253992,-0.358095055,-1.157816866,-0.148846278,15,0
4984,-0.378424317,0.577068539,2.184480062,0.319588743,-0.367854112,0.229166934,0.071607278,33,0
4985,-1.536854742,-3.138734617,-2.997625037,-1.874733244,0.065028396,-1.077850724,3.347221882,800,0
4986,-0.646142598,0.7364694,0.942179419,1.475040089,2.130778677,4.972248322,-0.940231364,0,0
4987,0.861943758,-0.419736002,0.342298916,-0.983897463,-0.58034861,-0.109798523,-1.203869768,19.95,0
4988,0.851746616,-0.999173657,-0.267932463,0.076561796,-0.870750877,-1.116258748,0.460845773,289.85,0
4989,-1.042785525,0.777697882,1.628501985,0.251932776,1.041353886,1.185295184,0.431327699,1.24,0
4990,1.350643683,-0.226590119,0.164296596,0.270891552,-0.425335485,-0.260772027,-0.284229818,31.58,0
4991,-0.50412875,1.072650382,-1.015815863,-1.254381569,1.276779112,-1.321230206,1.518979035,0.77,0
4992,2.072216671,-1.717877671,-0.701432698,-1.465798562,-1.649539347,-0.686496021,-1.178880775,99.35,0
4993,-0.365991176,1.002554801,0.108699662,-0.90541531,0.630589963,-0.618230489,1.09418467,11.48,0
4994,-0.261731461,0.343069358,2.010336713,-0.791741227,-0.619157696,-0.122820069,-0.183207268,11.85,0
4995,-1.396191737,-1.030382867,1.469661612,-1.729785875,0.434131953,1.748454571,0.954329045,264.59,0
4996,-1.15449506,-0.065843333,2.399133684,-0.308741664,0.401499021,-0.16476442,-0.260881848,6,0
4997,2.19122277,-1.641393759,-0.76397742,-1.623533433,-1.44332524,-0.295207196,-1.387564478,47.6,0
4998,2.358318763,-1.200557611,-1.473092292,-1.668043461,-0.870388095,-0.958044714,-0.811583533,10,0
4999,-10.86345477,5.917620929,-8.622942603,1.413129775,-7.079860328,-1.545669978,-4.166201118,89.99,0
5000,1.178869079,0.494365423,-0.384398295,0.71779105,0.184925438,-0.737491502,0.208155314,0.76,0
5001,0.033539799,-0.623344621,0.901581499,-2.366456896,-0.666705831,-0.274029494,-0.393305517,28.4,0
5002,-2.200487099,-1.439472399,0.727485116,-2.125028148,4.430415216,2.605403022,-1.18125718,1.18,0
5003,-0.758168184,-0.520045374,0.962990177,-1.376643652,-0.216090985,-1.301883452,0.91914509,169,0
5004,-3.457352369,2.349277593,0.41908158,-0.161273996,-1.494213287,-0.487196614,-0.188069613,29.99,0
5005,-0.683219862,0.181259837,2.149829123,1.212135784,0.182188248,-0.09754469,-0.347419399,9.99,0
5006,2.011902953,-0.155847428,-1.021358726,0.330162839,-0.201700413,-0.961095869,0.030664332,1.98,0
5007,1.141355039,0.062778512,0.74340831,1.306212331,-0.606008449,-0.298862443,-0.195845339,5.9,0
5008,-0.266080732,0.855733493,0.417536128,-1.170115114,1.036737444,-1.089151035,1.71171608,4.49,0
5009,-2.948245658,-1.912365805,1.95078835,3.91470635,-0.227101742,1.061754153,-0.57400233,340.32,0
5010,1.843728479,-0.620305638,-0.508968896,0.288145169,-0.560550751,-0.275715607,-0.429292812,96,0
5011,1.069575265,-0.821568527,0.641373201,-0.491207771,-1.243206619,-0.817372421,-0.372443306,141.88,0
5012,1.238459887,0.045127188,-0.109475126,0.030142028,-0.213306477,-1.098010716,0.364560276,52.47,0
5013,-0.74884722,-0.147852347,1.958863136,-0.653610539,-0.593189497,1.079812059,0.105361697,115.36,0
5014,-2.646933365,-0.942723483,-0.471416181,-2.540201634,2.893517607,3.343172262,-0.343503635,20,0
5015,1.999409262,-0.107938343,-3.079437677,0.262972724,2.925241291,3.305354849,0.022356682,21.49,0
5016,-0.844085273,1.179034694,1.718591003,1.231749094,0.123672914,0.150840414,0.277431,13,0
5017,-0.811573839,0.557982956,1.789995029,0.982309396,-0.548049224,0.656732369,-0.684266584,29.97,0
5018,-0.056162016,1.037950933,-0.8246376,-0.413604326,1.768268831,0.389442019,1.233660193,9,0
5019,-0.981684877,-0.619474958,-0.161632339,-2.006878439,-1.454597854,0.510747875,2.365617773,509,0
5020,0.53888795,-1.546301999,-1.994893864,-0.607483604,1.703550113,3.298752778,0.169894562,426.48,0
5021,0.28411843,0.700010092,0.789470307,0.08650056,0.173704343,0.165138553,-0.127458296,1.77,0
5022,-0.769539208,0.328637062,1.888038265,1.164318454,0.653369885,-0.420705324,0.025951154,13.98,0
5023,0.439888214,-3.124446549,0.833806124,-0.436078151,-2.609518922,0.721910247,-1.188585445,495,0
5024,2.019304448,-0.162533116,-1.64255907,0.199248163,0.596794656,-0.291863361,0.32106794,58.16,0
5025,-0.432098,0.487919907,1.221218205,-0.560574775,0.486607763,-0.887847447,0.516601807,10,0
5026,1.079405337,-0.158042018,0.601137029,0.299019328,-0.730693861,-0.887458927,0.025220847,98,0
5027,1.164454325,0.02922212,0.157053462,0.044348535,-0.424257934,-1.103637584,0.273451945,47.94,0
5028,1.233566215,-0.587105691,0.64635317,-0.650976632,-0.698721949,0.253743447,-0.910692295,32.26,0
5029,-0.660685434,0.293447753,-0.745462877,-3.720307807,3.13424837,2.918402158,0.639645859,2.59,0
5030,-2.194200169,1.783299374,1.024124073,-0.524478957,-1.323102692,2.058091015,0.042295519,439.41,0
5031,0.009430397,0.86923363,0.276157059,-0.593260592,0.527933987,-1.078797436,1.077120527,11.73,0
5032,-1.930637472,1.718790832,0.391903653,-0.862775719,-0.686370741,-0.550843017,-0.205290333,1,0
5033,0.830788338,-0.359809999,1.589701062,2.882987499,-0.639242747,1.865738399,-0.92311065,65.22,0
5034,0.0396626,-0.680267805,1.613205902,-2.010428822,-1.462215104,0.558458128,-1.036119802,39,0
5035,-3.310823056,-2.082227733,1.752537241,3.017212473,4.747523132,-0.547876657,-0.251336956,10.59,0
5036,-0.544176921,1.47225217,0.979730072,2.506192772,1.425553141,0.447802698,1.069844878,8.04,0
5037,-0.513973156,-0.478570704,0.90314678,-2.709586023,-0.054115128,-0.128087178,0.196657158,63.19,0
5038,-1.942082667,-5.912624686,-1.215878893,0.80913203,-2.97427093,-0.619060362,1.749583291,1730.3,0
5039,-1.645793641,-0.3377358,0.953036317,-0.578621362,1.77928114,-1.439804929,1.197899375,3.17,0
5040,-0.207377038,0.845958776,0.701995211,-0.387056286,0.53273974,-0.885506423,1.059787261,9.99,0
5041,-1.278447236,1.604623897,1.564912624,0.266672613,-0.077141595,-0.540422272,0.647635659,8.99,0
5042,1.246811376,-0.348871885,0.910708885,-0.724923376,-1.210765975,-0.825511656,-0.572870275,1,0
5043,-2.085908477,0.927540828,-2.677029803,-0.77404692,1.454835386,-1.476965937,0.335065213,19.5,0
5044,1.214926729,-0.476740428,-0.031017937,-0.070811456,-0.800189835,-1.178728686,0.10666985,99.9,0
5045,0.888726857,0.012611189,1.563054687,2.542644392,-0.708771381,0.573333854,-0.555514822,105.17,0
5046,1.137729092,-0.546419731,0.343330423,0.777472377,-0.749423022,-0.116740782,-0.282026991,80,0
5047,1.237630914,-0.1534779,0.273124774,0.047808436,-0.591997535,-0.8005777,-0.127817575,40,0
5048,-2.334237319,-0.765292009,0.881822098,-0.220503461,0.849157033,1.46714039,0.371580376,82.6,0
5049,-1.325904752,-0.639675707,1.256842018,-1.677981771,-0.861481455,1.566365971,0.390968105,263,0
5050,0.438105533,1.127696398,0.598188213,2.114952101,0.149246978,-0.723794171,-0.045484435,35.45,0
5051,1.956896665,-0.303796355,-1.189857857,0.588932362,-0.142788539,-0.921155847,0.186112905,50.77,0
5052,1.374105981,-0.498311121,0.463718826,-0.849685908,-0.896392216,-0.523531457,-0.638217842,15,0
5053,1.912496668,-0.700447388,-1.41861603,-0.907805845,0.404846514,0.828013131,-0.386293749,14.9,0
5054,2.267201151,-0.703079557,-1.614567049,-0.979055563,-0.221062156,-0.830680833,-0.330655523,4.13,0
5055,1.890786701,-1.318879377,-2.044619998,-0.795066945,-0.383899294,-0.908099699,0.032395086,179.29,0
5056,2.257803898,-1.698498034,-1.772813814,-2.611322663,0.815461361,3.696532743,-2.011835087,9.95,0
5057,-0.777693326,-0.071759985,2.271510375,-0.650681644,-1.231781088,1.691182205,-0.233576539,126.5,0
5058,1.73906019,-1.422658404,-1.092829032,-0.135621448,-1.088652678,-0.88510117,-0.255478319,223.95,0
5059,-1.248311065,0.047641153,2.330261637,1.184036739,0.636998959,-0.575882824,-0.032902931,19.98,0
5060,-1.402681801,1.276528505,1.034012642,-0.730709015,-0.689348965,-0.839483367,0.112631223,1,0
5061,1.59656316,-1.588176878,-1.186718355,-1.710578035,-0.378661166,0.906027876,-0.796517226,183.02,0
5062,-1.145432359,-0.634402891,0.428593948,-1.749822847,0.433749638,-0.213086469,-0.522942992,60.15,0
5063,1.407031504,-0.495491487,-0.016198403,-0.969249101,-0.423669416,-0.034380906,-0.494978558,20.35,0
5064,0.965224264,-0.718646135,0.561317623,-0.551223011,-1.209872571,-0.8498462,-0.24533545,118.08,0
5065,-0.60137196,0.760873423,1.917927237,0.001126704,0.741880182,0.250647067,0.874669953,3.17,0
5066,-4.372232722,4.213873691,-3.975000507,-0.727923467,-1.708989815,-1.216357064,-1.515762502,17.99,0
5067,-0.466950351,1.306898901,-0.488400025,-0.780806431,0.428803047,-0.735082121,0.692632026,10.78,0
5068,2.082303925,-0.542774132,-1.214173729,-1.402334998,-0.563360506,-1.531545012,-0.040899318,15.62,0
5069,-0.420022211,0.907982254,0.473379944,0.864017165,-0.33825571,-0.235134165,0.457713182,85.25,0
5070,2.005800783,-0.157542602,-1.02436901,0.319176318,-0.159828338,-0.870173169,0.018159597,0.89,0
5071,1.116369423,-2.424204683,-1.604022981,-0.963517053,-1.017796457,-0.186729448,-0.062979022,524.26,0
5072,1.870089214,0.197687275,-1.383825229,1.664928751,0.062196027,-0.714314228,-0.194374784,39,0
5073,-1.481488422,1.059947122,1.01758215,0.717633927,0.254557581,-0.295443986,0.505351863,30,0
5074,1.184050457,0.119767491,-0.212827193,0.908107174,0.386738101,0.36206944,0.093203468,19.78,0
5075,0.954977241,0.140623222,1.503078015,2.591944237,-0.761062102,0.219040928,-0.479008952,65.26,0
5076,-0.252847939,0.079876464,0.152461894,-2.067505589,0.748815988,-0.168324565,0.449165627,15,0
5077,1.156309523,-0.24835908,0.632923595,0.520121378,-0.86751827,-0.501481842,-0.320609325,20,0
5078,2.024105648,-0.239977221,-1.175529693,0.54677419,-0.136380868,-0.82951214,0.035542631,12.31,0
5079,1.197828945,0.214083827,0.479320878,1.135194236,-0.498283788,-0.893462842,0.046813896,20.7,0
5080,-0.578380199,-0.109160318,1.802855548,-2.283010104,0.284786529,-0.054439236,0.179015495,29.99,0
5081,2.036472696,-0.02187038,-1.085397788,0.500277864,-0.106740518,-1.226223508,0.187897918,17.04,0
5082,-0.476034726,1.090266058,1.804198509,0.202624981,-0.018657626,-0.569691797,0.52667674,5.25,0
5083,-0.51005506,0.233606731,1.175892327,-1.087523218,0.347727911,0.280656202,0.470849754,64.99,0
5084,-0.143811468,0.182147211,1.700985811,-1.088599374,-0.24665346,-0.072966643,0.144008931,20,0
5085,-4.355454077,-1.71029872,-0.07515093,1.473497303,2.473141165,-1.571961511,1.323083878,6.99,0
5086,0.643826162,-0.085502662,0.819889998,-0.822105361,-0.788752562,-0.205817708,-0.737029707,15,0
5087,-0.487359613,1.16274431,-2.494680062,-2.221581155,3.362597736,2.733033852,0.932696732,7.7,0
5088,-0.769089915,0.743945536,0.872428587,-2.215981394,0.427503,-0.138387541,0.685076802,2,0
5089,1.929182224,-0.512570197,-1.56780505,0.362495452,0.022278643,-0.621800343,0.117596154,87.34,0
5090,-0.352564642,1.133654121,0.273051412,-0.81135838,1.165734187,-0.741151291,1.060548636,1.79,0
5091,-1.046015239,1.615464531,-0.534437791,-0.698067978,0.731824605,-0.196334936,0.357459255,5.49,0
5092,1.201892732,0.132563225,0.598673689,0.562885452,-0.611017044,-0.808709747,-0.103778934,1.98,0
5093,-1.256902689,1.619333533,-0.73387014,-0.577867957,0.293206157,-0.995718604,0.649998673,1.79,0
5094,2.040753846,-0.139535971,-3.191719781,-0.615098105,2.660600426,3.00695213,-0.420259149,11.01,0
5095,-1.471417761,1.155831186,2.007485282,2.407379331,1.592140541,1.203308942,1.976089567,75.64,0
5096,-0.526267568,1.186801536,0.37552834,-0.003697021,1.385560425,-0.156048494,0.833577407,1,0
5097,-0.469689974,-0.199303827,2.103336461,-0.977407061,-0.591811809,0.158582716,0.333340455,97.48,0
5098,2.005788548,-0.197856917,-2.008717588,0.304348493,0.689909279,-0.318576572,0.373854334,46.21,0
5099,-2.816910873,-0.710460033,1.989267981,-1.095209338,-0.264115422,0.077971577,0.473306179,162.34,0
5100,1.329744168,-0.792525901,0.948717692,-0.603209692,-1.608290153,-0.738865941,-1.053174686,34.99,0
5101,1.268684485,0.001830903,0.13667013,0.335503423,-0.228199482,-0.248953408,-0.211583073,4.49,0
5102,1.855972097,-1.664854613,-0.515612942,0.060068897,0.531163833,5.238788101,-2.463712837,50,0
5103,-1.01881017,-0.030064851,2.409603216,-1.055018545,-0.269178239,0.625218612,0.007618379,55.06,0
5104,-2.294467247,-1.325093929,1.072817523,-2.048992323,0.699868614,-1.627181074,-0.452740896,57,0
5105,0.07976988,0.664574806,-0.133930752,-0.580577111,0.789794061,-0.968410304,1.178811588,9.99,0
5106,-1.757510624,0.889083772,1.869356109,1.214492935,-1.156919748,0.449735849,-0.782835842,45,0
5107,1.388360988,-0.400424641,-0.110551245,-0.715666368,-0.75501301,-1.212497768,-0.185802561,15,0
5108,-0.023723889,1.254199391,-0.882579086,-0.345354708,0.884497062,-0.846200065,0.710607013,7.89,0
5109,-0.142055038,0.029015451,1.141608954,-0.74634901,0.356476762,1.834115847,-0.189459741,53.89,0
5110,1.04571679,0.086315466,0.499877127,1.035388816,-0.297623147,-0.21015026,-0.020239431,49,0
5111,-0.468319834,-0.245581618,-2.184240463,-0.243817108,-1.490844308,0.73355435,4.289409039,720,0
5112,1.848079296,-0.581151553,-1.373742901,-0.12486616,0.567242187,1.059833502,-0.304203342,40,0
5113,-0.557440068,1.200038425,-1.325547863,-1.180173576,1.233299253,-0.224373428,2.28649541,107.86,0
5114,-0.371657247,1.063257122,0.155098798,-0.622386287,0.392245714,-0.89648599,0.698969281,1.79,0
5115,1.166293454,-0.350181663,0.903858822,-0.759476813,-0.70656572,0.218152999,-0.812211783,11.85,0
5116,-2.192756184,-1.1628218,1.163046371,-0.805610708,1.299461988,4.520782189,-1.363879653,160.96,0
5117,1.891685829,-0.470258885,0.022582484,0.552839496,-1.079271228,-0.628966045,-0.71502127,9.99,0
5118,1.195990721,0.225195971,0.626217466,0.645618855,-0.437727422,-0.706284914,0.000835514,0.89,0
5119,-0.242328888,0.133779176,0.784767785,-0.849269971,0.825250937,1.493225756,-0.046909771,17.87,0
5120,-1.734458965,0.210062336,2.44280464,2.151478484,-0.241740524,0.724043297,-0.374151694,97.33,0
5121,1.082406423,0.116842342,0.509115363,1.021615183,-0.310402382,-0.218399968,-0.074619122,29.99,0
5122,-0.672034533,0.160167098,2.519394773,0.665522345,-0.292927372,0.248599127,-0.321347174,20.86,0
5123,-2.154556906,-0.021495478,1.059438509,1.470279371,0.382285606,-1.589024335,-0.366720701,1.78,0
5124,-1.10516838,0.091473278,3.387833487,0.583495966,0.076593087,-0.663442709,0.059071302,20,0
5125,-0.36489787,0.170156677,1.041675426,-1.773702795,-0.10466393,-0.932669717,0.522753401,22.39,0
5126,1.031236003,-0.357639168,0.450029706,0.578296068,-0.550106745,-0.163537274,-0.085715745,92.83,0
5127,2.038345558,0.112400472,-1.652656385,1.38937213,0.306980464,-1.152399656,0.519647705,5.49,0
5128,1.173356516,0.486647156,-0.527613978,1.125973647,0.32812391,-0.304156374,0.001633106,1,0
5129,0.937797604,-0.551865913,0.358228498,-0.734381383,-0.84301735,-0.908963156,0.07284651,150,0
5130,2.120981546,-0.78910167,-1.434734053,-0.87233936,-0.380803328,-0.080580712,-1.060671958,29.95,0
5131,-2.037051716,0.585274432,0.82221068,-0.655674027,-2.243050197,-0.081464109,0.561644047,259.99,0
5132,-0.383809167,0.831552123,1.619596185,1.487332182,-0.156856042,-0.148074068,0.808376866,57.46,0
5133,-1.545994423,0.017047045,1.185838788,-0.400230685,0.319310619,-0.559000598,1.267332521,211,0
5134,-1.992552253,1.94138896,0.161796835,1.147957211,-0.645552257,-0.131372433,-0.414917848,2.34,0
5135,-0.583408411,-1.772416527,-1.359359203,-1.956221011,3.340872115,2.803809611,-0.869174008,101,0
5136,-1.16834949,0.580838779,-0.891643345,-0.613490777,-0.629920558,-0.127786391,0.247449504,134,0
5137,-1.581221828,0.391512135,1.916332865,-0.087840074,-0.421409692,0.270446937,-0.135965748,30,0
5138,-0.769354266,1.226407328,-1.47018727,-1.084147724,1.771839288,-1.460089059,1.129723584,1,0
5139,-0.936013158,0.925507453,-2.713591003,-0.691222345,0.889499005,-1.710481212,0.937598399,2,0
5140,-0.706236996,0.717591396,0.9501551,-0.701150896,-0.48401639,-0.358434307,-0.019375508,4,0
5141,1.973973294,-0.104572491,-0.846200455,0.137045299,-0.20950352,-0.405398698,-0.493356015,0.77,0
5142,1.008930552,0.048416263,0.188378471,0.370328751,0.46777704,1.287384811,-0.356195138,10.99,0
5143,-2.226352158,1.589392989,0.724507218,-1.770998585,-0.43278056,-0.249871594,0.121288819,7.68,0
5144,0.813164679,-0.759926081,0.660653893,0.680549864,-0.871374491,0.260855171,-0.415217263,173,0
5145,1.283999815,0.455392612,0.10212623,0.978426394,0.11802681,-0.6268034,0.302634646,3.94,0
5146,1.167087396,-0.22327126,0.493905402,0.590214278,-0.623578333,-0.18937114,-0.328348945,26.98,0
5147,-2.814793101,-2.443003285,1.042817389,-1.658064314,0.348772694,-0.88463303,-0.55351845,212.96,0
5148,0.493483307,0.54153113,-1.794990151,-0.359309187,2.057527346,-1.321742201,1.975613755,45.49,0
5149,1.891378353,-0.538176096,-0.234951876,0.543210079,-0.836782976,-0.566966031,-0.521959048,59.9,0
5150,2.105124758,-1.002867995,-0.561812768,-0.98759751,-0.849372262,-0.036587959,-1.09741737,19.95,0
5151,-0.195813832,0.775087072,-0.061406961,-0.840261496,0.364789978,-0.580205685,0.753871935,13.99,0
5152,1.211859899,0.447226555,-0.008496853,1.135908084,0.044282021,-0.916100432,0.464912615,1,0
5153,2.117998428,0.770705115,-3.221186721,0.682396148,1.388705716,-1.565506851,0.891348532,0.76,0
5154,1.156220296,0.194998859,0.364930423,0.583928379,-0.308344822,-0.416604085,-0.153434787,1.29,0
5155,2.0484978,-2.529995884,-0.640795894,-2.078708749,-0.198163649,4.947549938,-3.071126674,60.5,0
5156,-2.179581347,0.814359299,0.369285611,-0.647068361,-1.138030199,0.104464014,-1.622706652,73.8,0
5157,-0.711654593,0.691537989,-0.297903967,-1.473289773,2.290217324,-0.893727886,1.3940097,23.4,0
5158,1.042638782,-0.201133098,0.698678603,1.036498296,-0.290721053,0.643976516,-0.4759233,90,0
5159,2.190719977,-0.764341935,-1.474851691,-1.00546918,-0.32730337,-0.777566072,-0.353289241,15,0
5160,0.836263724,-1.673936774,-2.738466821,1.716154078,0.362903017,-0.562000383,1.658563466,646.2,0
5161,-4.358755382,-4.974305298,1.069942794,0.615156809,2.264468565,-2.724491803,-0.474910869,506.85,0
5162,2.054115207,-0.706879875,-0.744412587,-0.061970176,-0.812464443,-0.88787424,-0.384715453,49.95,0
5163,2.085174876,0.393050578,-4.508200532,-0.311770683,3.510116942,2.45329922,0.220468581,0.76,0
5164,-1.318904666,0.519698271,1.749268614,-0.195466354,1.007268581,0.169723794,1.003736094,84,0
5165,1.179467263,-0.421955569,-0.010736198,-1.454543613,-0.869898479,-1.488976969,0.068053032,55,0
5166,-0.992857451,1.54048964,-0.404597594,0.797326888,0.977539744,-0.335385679,1.10414214,9.99,0
5167,1.103421977,-1.14304322,1.234426867,-0.447488884,-1.942550103,-0.443210485,-1.113210748,125.9,0
5168,0.118036446,0.763430643,-0.505464628,-0.518375831,0.627668132,-0.784912413,0.796531921,17.34,0
5169,2.032708682,-0.473244792,-0.235247365,0.276268568,-0.404681924,0.409431053,-1.061210352,14.95,0
5170,-3.082081904,0.583943085,-0.074796995,0.693518756,-0.233446759,2.539970405,-0.53479061,108,0
5171,-1.666985154,1.49982628,1.060795832,2.89123001,-0.088062597,-0.033779489,-0.245521099,15.19,0
5172,1.177102192,-0.106927472,1.259569107,0.857711275,-1.018120982,-0.282247494,-0.564222469,11.5,0
5173,-0.684676848,0.907219328,0.922077884,-0.495638101,0.563386495,0.491471329,0.368171101,5.88,0
5174,-2.967436801,3.344644607,-2.767710269,-1.587936418,0.026469915,-1.468390678,0.498811343,0.77,0
5175,-1.460518742,1.869661523,0.12303573,1.123366994,0.368496158,-0.712712432,0.80604611,19.95,0
5176,-2.606874998,-2.35097103,1.851055909,2.087937231,0.760045572,-0.908710092,-0.261452882,300,0
5177,-1.177058552,-0.50625118,0.761153002,0.228182471,1.822773127,0.029828498,0.203069934,46.35,0
5178,-0.759137311,0.908992146,1.102555467,-0.725798158,0.567433045,-0.449599341,0.630909197,1.29,0
5179,0.98639242,0.012085866,0.458920249,1.37126834,-0.193896589,0.059178992,0.100749619,71.24,0
5180,1.493156528,-1.723442435,0.530043698,0.789548368,-1.694050363,1.062965535,-1.480023583,200,0
5181,-2.530778146,2.085357414,-0.858737447,-0.840194341,-0.930061202,-0.383848611,-0.46647391,33.25,0
5182,1.106542133,-0.248905111,0.870902186,0.409928443,-0.81450598,-0.133059329,-0.541195037,55.07,0
5183,1.050878855,0.053408348,1.364590176,2.666157826,-0.378635805,1.38203151,-0.766202102,0,0
5184,-2.399003965,-1.182110221,1.777194486,-2.531290037,1.005069129,-0.23591569,-0.402965431,49.71,0
5185,-9.71417815,7.696826767,-6.91838227,-1.454018981,-3.542945014,-1.779033987,-2.565634842,8.99,0
5186,-0.094942931,1.084044972,-0.62482182,-0.771197558,0.965694008,-0.395935277,0.779323948,1.78,0
5187,-1.049107252,-0.108803349,2.21749612,-0.933950667,0.833895398,-0.938369262,0.543081935,11,0
5188,2.158780701,0.133850369,-2.536650375,-0.215921918,1.134469398,-0.952405476,0.850414142,23.11,0
5189,-0.374408581,0.086193597,0.745260186,-0.972183886,0.193555767,-0.079990736,1.197815233,109.5,0
5190,-0.386198096,0.889076929,1.872669724,1.013085306,0.480449165,1.272863524,0.043746995,1.98,0
5191,1.935707261,-0.825881547,-0.632355173,-0.700009004,-0.707435844,-0.348918266,-0.628094085,69,0
5192,1.21096981,-0.926484579,1.014181607,-0.453028065,-1.558665586,-0.296533377,-1.016083432,59.74,0
5193,1.864797123,-0.067846058,-1.797861686,0.61403345,0.094990654,-1.484242268,0.439104811,102.95,0
5194,1.011011039,0.209315653,-0.6737878,-0.084372895,2.42477648,3.5376063,-0.094012037,0.12,0
5195,1.275381053,0.541038053,-0.949247143,0.650311028,0.878562993,0.019594668,0.020578577,0.76,0
5196,1.235918808,1.227678248,-1.610473755,1.658662113,0.76505419,-1.844961487,0.73303319,6.99,0
5197,2.12410025,0.069049696,-1.740183787,0.069000342,0.730254397,-0.424720507,0.273231269,2.69,0
5198,-0.812495045,1.011208367,0.74508621,-0.677293562,1.312283982,-0.778275747,1.1231788,9.99,0
5199,0.946201201,-0.19874267,1.653702573,2.901902998,-0.793458168,1.38052418,-0.898110485,28.44,0
5200,1.332849312,0.389198249,-2.165596605,-0.306872624,2.641351251,2.808083764,-0.171626636,0.76,0
5201,-2.086023719,0.35169676,0.627214936,-0.595213554,0.210964345,-2.041176712,0.833616848,34.95,0
5202,-4.12162585,0.629404591,0.983837879,-0.822129476,-2.000329168,2.339986906,-2.965045937,79,0
5203,-0.770995216,0.266648186,2.468238589,0.09853206,0.088182389,1.626714048,-0.315100328,11.5,0
5204,2.030084859,-0.536895148,-0.71108165,0.270260719,-0.348520603,0.166392123,-0.760000653,11.5,0
5205,2.026268288,-0.196552186,-1.469336325,0.72458195,0.126843193,-0.202236185,-0.304894134,8.99,0
5206,-0.385341846,1.134110588,1.333735568,-0.060816756,0.169719792,-0.648750174,0.647242103,0.89,0
5207,-0.240176941,0.896768821,-0.24412668,-0.275082929,0.689466173,-0.991262774,0.986829271,33.9,0
5208,-1.121720426,-0.038168168,2.429684519,0.289503353,0.419731143,-0.696290389,-0.145519928,11.5,0
5209,-0.580684633,-0.26860844,1.385982195,-0.809117351,-0.94246846,-0.033444818,1.316974573,251.59,0
5210,2.08039528,0.152805964,-1.72640473,0.405331225,0.433544773,-0.853305125,0.176679742,0.89,0
5211,-0.187715607,0.635923976,2.011523688,1.32124524,0.04565654,0.513092831,0.410484701,10,0
5212,-0.99540858,0.230254773,-0.974951432,-0.601957268,0.724617295,-0.232162339,0.811517703,163.38,0
5213,-1.402674482,0.8702308,0.481353133,0.928737454,0.681605382,0.100394183,0.130517055,6.44,0
5214,2.258782596,-0.606172551,-1.535562228,-1.041022201,-0.17262921,-0.882130797,-0.301481154,10,0
5215,-0.393974606,1.108610805,1.82688658,1.240455479,-0.115776076,-0.770551274,0.724683729,12,0
5216,2.268660599,-1.477650829,-0.70693379,-1.648375873,-1.393673703,-0.384580721,-1.381677912,12,0
5217,1.12970592,-1.2078226,-2.350405462,1.65658267,0.024242859,-1.347598283,1.436114417,491.1,0
5218,1.378347311,0.571223536,-0.668190419,0.764000576,0.847522714,-0.359158465,0.618523944,0.69,0
5219,-0.000177115,0.756624748,0.156481173,-0.765491575,0.564104376,-0.597189975,0.944090648,17.99,0
5220,1.918988694,0.065725584,-1.461865936,0.62186469,-0.127508469,-1.547320531,0.256988302,46.91,0
5221,1.121044858,0.138616203,0.033580582,0.994422738,0.035386576,-0.278604696,0.223965054,64.99,0
5222,2.029723376,0.834394388,-1.993706945,3.2732418,1.739762483,0.336445743,0.785104272,2.88,0
5223,-0.012471394,-1.777633787,-0.494759085,1.783505852,-0.489575985,0.333460331,0.920599406,636,0
5224,-0.731238758,1.902541065,1.790263902,4.12006183,0.267795988,1.463859792,-0.157464358,1,0
